Text,Religious#Icon,Religious#Practice,Religious#Place,God,Religious#Community
"খানকির পুত তর ধর্মেরে চুদে সবাই,জঙ্গির ধর্ম তদের।আর তদের ধর্মের আল্লা বলতে কেউ নাই।",2,2,2,3,3
ইন্ডিয়ানর যতো মালাউন আছে সব পাকিস্তানের জারজ,2,2,2,2,3
দিবাকর দেবনাথ দেখি ধর্মে বিশ্বাসী নয় সে আসলেই ইতিহাস এ বিশ্বাসী। ইতিহাস কিভাবে ধর্ম হতে পারে আমি ভাবতেই পারিনা।,2,3,2,2,2
আরে মালাউনের বাচ্চা ইসলামের মজা তোরা বুঝবিনা,2,2,2,2,3
মালাউনের বাচ্চাদের দেখলে বুঝা যায় মালুরা কত ভয়ংকর,2,2,2,2,3
আচ্ছা বুঝলাম তোর সৃস্টিকর্তা কে? তুই আর কি করবি তুই মুফার সাথে চু চু কর।মুফা বান্দরের জন্মদিনে গান শুনা,2,2,2,2,3
একটা ভাল মানুষ ছেড়ে একটা নাস্তিক এর সাথে সম্পর্ক এটা আসলে ভালো হলো না।,2,2,2,2,3
আগামী ২৫ বৈশাখ থেকে হজরত রবীন্দ্রনাথ ঠাকুর (সালাল্লাহু - লাড়ালাপ্পা) র নামেও ওরশ পালন করিস।,2,3,2,2,3
এদের কাজ কাম বকাটের মতো। মালাউনদের ঠাই নাই এ দুআারে। এরা গলেপচে জাবে চিতার আগুনে তবুও বুজবে না নিজের ভালো কিসে?,3,3,2,2,3
ইহুদীদের পণ্য বর্জনের মাধ্যমে জেহাদে শরিক হোন,1,2,2,2,1
শালার পুতেরা মুসলমান কে বলে জংলী ।তোর বাপ মালাউনের বাচ্চা মরলে জংলী বলছ কেন ,3,2,2,2,3
বাংলাদেশে সবচেয়ে লাভ জনক ব্যবসা হল ধর্ম ব্যবসা।,2,3,2,2,2
ওরা মালাউনদের খুদকুড়ো খাওয়া মুক্ত মনা।,3,2,2,2,3
লোপা রহমান আমিও ২বছর আগে ইসলামের চু চু করে দিছি চালিয়ে যান একদিন এবং সবার আগে ইসলাম চু চু হবেই,3,2,2,2,3
হিন্দু ধর্মের মানুষটির মূর্খতার পরিচয় ছাড়া আর কিছু না।,2,2,2,2,3
আপনাদের ধর্মে এত ধর্ষণ কেন?আপনাদের ধর্মগ্রন্থ গুলোতে শুধু ধর্ষণ আর ধর্ষণ এগুলোর মানে কী?,2,3,2,2,3
নবী যে ৭ বছরের আয়শা কে দেখে লোভ সামলাতে পারে নাই। তার উম্মত কিভাবে সামলাবে?,3,2,2,2,3
আচ্ছা এই 72 হুরেরা কি বেশ্যাবৃত্তি করে?,3,2,2,2,3
ইতিহাস আছে জয় চোরা রাম বলে মুসলিম মারে ভারত বর্ষে।,3,2,3,2,3
নিচে জারজ রেন্ডিয়ার মালাউনদের কমেন্ট দেখে খুব হাসি পাচ্ছে কিছু না পাইরা সাংবাদিকদের বকছে ঐ মাদারচোদ মালাউনের বাচ্চারা সাংবাদিক দের কাজ নিউজ করা মালুদের শরীর জলে কে ?,2,3,2,2,3
তোর দুর্গাকে আমি প্রতি রাতে চুদতাম,3,2,2,2,3
আপনার ধর্মে তিন তালাক প্রথা এবং পুরুষদের বহু বিবাহের নির্দেশ আছে এগুলোও খুব ভাল জিনিস তাই না ?,2,3,2,2,3
পূজা উদ্বোধন করে শিরক করতে সাহায্য করলেন সাকিব।,2,3,2,3,2
তোর যদি হেডামে কুলাই তাইলে একটা ভুল প্রমাণ কইরা দেখা নাইলে তোর মা দুর্গার ভোদা লালে লাল বানাইয়া ফালামু,3,2,2,2,3
"তুই তুর দেশের না, মা এর নয়, তুই নয় হিন্দুর নয় মোসলিমের, তুই হলি শয়তানের শুধু শয়তানের, হারামযাদা কুত্তার বাচ্ছা।",2,3,2,2,2
